"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"NDN_2.CXCR4",5.1973294616733e-16,0.755287735521914,0.642,0.581,1.27225427892301e-11,"NDN_2"
"NDN_2.HLA-E",1.06870789575627e-13,0.550163394177744,0.747,0.751,2.61609005802179e-09,"NDN_2"
"NDN_2.TNFAIP3",1.56559825019737e-12,1.12285843894092,0.2,0.096,3.83242795665815e-08,"NDN_2"
"NDN_2.PER1",4.03292726992005e-12,1.39259056266146,0.184,0.087,9.87220266403729e-08,"NDN_2"
"NDN_2.PLAUR",1.08658339510767e-11,1.00594599748116,0.46,0.383,2.65984749288408e-07,"NDN_2"
"NDN_2.C3AR1",7.80324467349032e-10,3.04133121404468,0.063,0.013,1.91015626362369e-05,"NDN_2"
"NDN_2.CCL4",9.48411093567856e-09,4.02980127386572,0.041,0.004,0.000232161551594475,"NDN_2"
"NDN_2.ELL2",1.43085873251175e-08,1.16483185141406,0.257,0.176,0.000350259909131551,"NDN_2"
"NDN_2.SGK1",2.06927128595198e-08,2.25050213821759,0.077,0.024,0.000506536918088186,"NDN_2"
"NDN_2.AC123912.1",2.44429095298678e-08,3.03937408634049,0.04,0.004,0.000598337982381635,"NDN_2"
"NDN_2.LCN2",3.01388451237929e-08,1.06554610197383,0.278,0.2,0.000737768789785325,"NDN_2"
"NDN_2.LTF",3.04163736893356e-08,0.978598456026807,0.445,0.401,0.000744562411541247,"NDN_2"
"NDN_2.IRS2",3.06394249014548e-08,0.659656346641933,0.538,0.493,0.000750022482162713,"NDN_2"
"NDN_2.IVNS1ABP",3.30815129075959e-08,0.508955337051748,0.587,0.563,0.00080980235446504,"NDN_2"
"NDN_2.ADGRE5",3.55994047794676e-08,1.14127481012287,0.218,0.14,0.000871437829596586,"NDN_2"
"NDN_2.MME",8.18257093787679e-08,0.768634286675524,0.444,0.378,0.00200301153988286,"NDN_2"
"NDN_2.IER3",8.66991567976658e-08,0.747973148744019,0.364,0.285,0.00212230865925006,"NDN_2"
"NDN_2.RILPL2",1.25695751791006e-07,0.883858163744985,0.303,0.231,0.00307690630809203,"NDN_2"
"NDN_2.PRDM5",5.49152494887899e-07,1.68524801869436,0.089,0.038,0.0134427039223609,"NDN_2"
"NDN_2.LST1",5.71734948670031e-07,0.773426336130998,0.453,0.42,0.0139954998084937,"NDN_2"
"NDN_2.KLF2",6.94123278145713e-07,0.953413701655356,0.326,0.272,0.0169914437257289,"NDN_2"
"NDN_2.CMTM2",1.25289268192281e-06,0.510018768343844,0.418,0.346,0.0306695599607884,"NDN_2"
"NDN_2.CD74",1.58565327872427e-06,1.21249186630638,0.17,0.106,0.0388152066098914,"NDN_2"
"Monocyte.MT-CO1",7.29494734210079e-179,1.27447818658489,0.991,0.918,1.78573015987285e-174,"Monocyte"
"Monocyte.MT-CO2",1.3595815533939e-167,0.967240716478156,0.992,0.939,3.32811968455294e-163,"Monocyte"
"Monocyte.FOSB",6.61689091442268e-131,2.00500035349103,0.744,0.278,1.61974872694153e-126,"Monocyte"
"Monocyte.CXCR4",1.08113478692087e-119,1.56420530228507,0.83,0.48,2.6465098449036e-115,"Monocyte"
"Monocyte.MT-CO3",1.08454274651322e-119,0.76163063437902,0.994,0.956,2.65485218918971e-115,"Monocyte"
"Monocyte.ZFAND5",4.53364080065973e-110,1.53574733590638,0.828,0.505,1.1097899315935e-105,"Monocyte"
"Monocyte.FOS",1.78734582585879e-109,1.01417749713719,0.97,0.703,4.37524384711974e-105,"Monocyte"
"Monocyte.MCL1",1.21123192846497e-107,1.35826295135129,0.842,0.544,2.9649746376894e-103,"Monocyte"
"Monocyte.JUNB",6.92599291472501e-107,1.46097263360734,0.829,0.496,1.69541380559554e-102,"Monocyte"
"Monocyte.MT-CYB",3.99935527359105e-106,1.01630785986062,0.96,0.815,9.79002177422354e-102,"Monocyte"
"Monocyte.MT-ND1",1.44726250320991e-94,0.842096871056773,0.969,0.832,3.54275388160754e-90,"Monocyte"
"Monocyte.KLF4",1.16328387197807e-83,1.47995390520021,0.686,0.323,2.84760259021513e-79,"Monocyte"
"Monocyte.MT-ATP6",1.86927038132083e-82,0.706328364918394,0.98,0.901,4.57578696643527e-78,"Monocyte"
"Monocyte.MT-ND2",4.46707138735359e-81,0.802324304048845,0.952,0.801,1.09349440491028e-76,"Monocyte"
"Monocyte.NR4A2",1.13380979344407e-74,2.06887291926006,0.479,0.152,2.77545299337175e-70,"Monocyte"
"Monocyte.MT-ND4",6.27076888774287e-73,0.707249923442673,0.979,0.907,1.53502151603058e-68,"Monocyte"
"Monocyte.MT-ND5",2.93509532694059e-67,0.769275447694932,0.927,0.773,7.18481985081788e-63,"Monocyte"
"Monocyte.ZFP36",1.466485748772e-65,0.980016550433244,0.786,0.51,3.58981046441898e-61,"Monocyte"
"Monocyte.G0S2",7.92787983878922e-59,2.76173601301715,0.289,0.044,1.94066570573721e-54,"Monocyte"
"Monocyte.BTG1",2.42938359864943e-58,0.78022936131214,0.857,0.648,5.94688811113394e-54,"Monocyte"
"Monocyte.MYADM",1.11306115346473e-56,1.65214974628817,0.484,0.21,2.7246623975663e-52,"Monocyte"
"Monocyte.DUSP1",1.50167428634225e-55,0.633598526996522,0.931,0.688,3.67594848553718e-51,"Monocyte"
"Monocyte.HBEGF",9.18936324865264e-55,2.17708821805579,0.355,0.096,2.24946422963768e-50,"Monocyte"
"Monocyte.TMEM176B",1.15152951822341e-48,1.19123564565816,0.566,0.287,2.81882910765908e-44,"Monocyte"
"Monocyte.TSC22D3",6.20703204057502e-48,0.861604024407629,0.768,0.516,1.51941937321236e-43,"Monocyte"
"Monocyte.IER2",5.40166135463301e-47,1.0664964160691,0.618,0.364,1.32227268300061e-42,"Monocyte"
