,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Nit1,1.54592212773207e-13,1.15317809145139,0.21,0.161,2.53747658045941e-09
Hsd17b2,1.84384911353578e-13,1.10410241856791,0.312,0.283,3.02649393495764e-09
Deb1,3.80667227436416e-13,1.01235733902891,0.313,0.281,6.24827187114133e-09
1110008P14Rik,3.91240971183579e-13,1.06694707243668,0.229,0.184,6.42182930100727e-09
Fam195a,5.69937157280632e-13,1.1001017980483,0.249,0.207,9.3549484996043e-09
Naprt,6.25560120084672e-13,1.06203883812473,0.228,0.183,1.02679438110698e-08
Acat2,9.78182386208137e-13,1.21350384083605,0.203,0.158,1.60558856872204e-08
Rtfdc1,1.110112476634e-12,1.05183984018201,0.215,0.168,1.82213861914705e-08
Pop5,1.49338887754936e-12,1.08819892405696,0.239,0.197,2.45124850360952e-08
Dgcr6,2.00021919819785e-12,1.03046658892048,0.292,0.259,3.28315979192195e-08
Cks2,3.07525053261931e-12,1.07655473471741,0.245,0.203,5.04771622424133e-08
Psmd14,4.39018493370556e-12,1.01388042996523,0.212,0.167,7.2060495501843e-08
Galm,9.05007255306765e-12,1.06593988748385,0.267,0.231,1.48547890886052e-07
Ttc32,1.89021671454651e-11,1.07491644269599,0.208,0.165,3.10260171525664e-07
Akr1c12,2.66032160449849e-11,1.19853782566089,0.208,0.167,4.36665188162382e-07
Stk16,4.8072796358098e-10,1.02156418835135,0.231,0.194,7.89066879421821e-06
Tprkb,8.57266388316861e-10,1.00664832758494,0.255,0.223,1.4071170497833e-05
Guk1,8.8987473106466e-09,1.02742915093563,0.252,0.224,0.000146064038356953
Chac2,2.71932460237695e-08,1.0021519660355,0.21,0.176,0.000446349940234153
Zap70,2.71813936362324e-07,1.05870213337627,0.214,0.189,0.00446155395145119
