"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"immature B.SLC35F1",4.40062832685904e-19,1.83727202949083,0.475,0.243,1.07722980813183e-14,"immature B"
"immature B.S100A12",2.72807668056e-18,1.66286281893581,0.457,0.206,6.67805890634283e-14,"immature B"
"immature B.LTF",5.33240472695777e-17,1.19078019564549,0.554,0.306,1.30531935311199e-12,"immature B"
"immature B.IFI44L",8.01755343363893e-17,4.7842657994733,0.128,0.005,1.96261690502047e-12,"immature B"
"immature B.IFI27",6.57544313878241e-15,4.0067948278928,0.154,0.022,1.60960272594255e-10,"immature B"
"immature B.IFI6",2.57534203404854e-13,3.68095683424409,0.136,0.019,6.30417976514742e-09,"immature B"
"immature B.LYZ",7.98275023967145e-13,0.829321903904643,0.702,0.507,1.95409743116917e-08,"immature B"
"immature B.B2M",6.44438626954397e-12,0.612957641103304,0.856,0.833,1.57752131492167e-07,"immature B"
"immature B.ISG15",2.84502448156903e-11,3.21365036525711,0.144,0.03,6.96433542843282e-07,"immature B"
"immature B.MNDA",4.98745872698286e-11,1.06371704846677,0.358,0.169,1.22088002177813e-06,"immature B"
"immature B.GAPDH",2.83892869165375e-10,0.590696723824661,0.789,0.755,6.94941354429922e-06,"immature B"
"immature B.LCN2",4.19697007634748e-10,1.37316822287146,0.355,0.184,1.0273763049891e-05,"immature B"
"immature B.CRISP3",5.29049041563263e-08,1.96271908691798,0.151,0.051,0.00129505914884271,"immature B"
"immature B.HSPA1A",1.29929301245754e-07,1.24556833755519,0.368,0.228,0.00318053936519482,"immature B"
"immature B.AL627171.4",1.66244905838931e-07,3.43106108621321,0.094,0.02,0.0040695090500312,"immature B"
"immature B.IFITM3",2.36438917696316e-07,2.11633804578185,0.123,0.037,0.00578778826628813,"immature B"
"immature B.LY6E",3.49783909346711e-07,2.02324908187598,0.159,0.061,0.00856236031689814,"immature B"
"immature B.LRRK2",1.66172600347272e-06,3.09304224018791,0.057,0.007,0.0406773908390087,"immature B"
"red_cell_1.IFI27",1.28899722351199e-77,7.76367872722743,0.562,0.009,3.15533630343499e-73,"red_cell_1"
"red_cell_1.S100A8",7.34785131414055e-36,2.14328562530404,0.966,0.758,1.79868052318846e-31,"red_cell_1"
"red_cell_1.S100A12",4.27533479143499e-34,2.62345788370408,0.67,0.212,1.04655920359537e-29,"red_cell_1"
"red_cell_1.S100A9",9.16458600920839e-30,2.08872982284474,0.943,0.704,2.24339900919412e-25,"red_cell_1"
"red_cell_1.B2M",1.9650968004254e-28,1.78178247093426,0.898,0.567,4.81036045776134e-24,"red_cell_1"
"red_cell_1.LTF",2.16962695218122e-27,2.12814430185771,0.767,0.353,5.3110298162444e-23,"red_cell_1"
"red_cell_1.HSPA1A",3.39660153680537e-21,2.81433785317657,0.415,0.11,8.31454090194588e-17,"red_cell_1"
"red_cell_1.CAMP",8.17512070899625e-20,2.14300427914335,0.608,0.259,2.00118779835519e-15,"red_cell_1"
"red_cell_1.LYZ",7.06003741861652e-19,1.88043155880743,0.824,0.529,1.72822655970314e-14,"red_cell_1"
"red_cell_1.LCN2",1.64390766513286e-18,2.18510290567457,0.472,0.157,4.02412157347872e-14,"red_cell_1"
"red_cell_1.ISG15",1.56585187416481e-17,3.4234526409295,0.153,0.007,3.83304880276805e-13,"red_cell_1"
"red_cell_1.MNDA",1.01609844696569e-16,1.90315470426587,0.517,0.209,2.48730738832731e-12,"red_cell_1"
"red_cell_1.C5AR1",3.28709402720815e-15,3.90019563154198,0.142,0.009,8.04647746920282e-11,"red_cell_1"
"red_cell_1.TYROBP",1.39687145353395e-14,1.86393670145981,0.307,0.08,3.41940163110576e-10,"red_cell_1"
"red_cell_1.VIM",2.52028769114301e-14,1.89775840508139,0.42,0.158,6.16941223914898e-10,"red_cell_1"
"red_cell_1.XAF1",3.20071092648343e-14,5.9217120688695,0.114,0.003,7.83502027693878e-10,"red_cell_1"
"red_cell_1.IFI6",5.0021468817143e-14,7.8564992099242,0.097,0,1.22447553517484e-09,"red_cell_1"
"red_cell_1.FOLR3",7.31544435236345e-14,5.19837638500928,0.131,0.009,1.79074762301505e-09,"red_cell_1"
"red_cell_1.MX1",1.06543901107751e-13,6.46092885159754,0.102,0.002,2.60808815521663e-09,"red_cell_1"
"red_cell_1.PGLYRP1",2.63907278043255e-13,2.77368645119937,0.335,0.111,6.46018625922083e-09,"red_cell_1"
"red_cell_1.HLA-B",3.70883818562882e-13,2.09340694824931,0.489,0.226,9.07886499460078e-09,"red_cell_1"
"red_cell_1.HP",5.74476839667972e-13,2.855382426271,0.199,0.037,1.40626185582323e-08,"red_cell_1"
"red_cell_1.RETN",1.41981783655084e-12,2.30054056611276,0.375,0.141,3.4755720820928e-08,"red_cell_1"
"red_cell_1.MYO1F",2.34358626340181e-12,2.37139420579904,0.205,0.042,5.7368648141813e-08,"red_cell_1"
"red_cell_1.CTSS",4.21189539171589e-12,1.91739928354598,0.239,0.059,1.03102987293813e-07,"red_cell_1"
"red_cell_1.CCDC125",4.43808470392772e-12,3.14689104209405,0.153,0.021,1.08639875467447e-07,"red_cell_1"
"red_cell_1.CYP4F3",5.22092963021355e-12,2.02513873159446,0.199,0.04,1.27803136417997e-07,"red_cell_1"
"red_cell_1.SYNE1",6.81693445379712e-12,2.18448895349819,0.307,0.101,1.668717384945e-07,"red_cell_1"
"red_cell_1.IER3",9.29299907115724e-12,3.71588584792496,0.131,0.014,2.27483324262858e-07,"red_cell_1"
"red_cell_1.ALOX5AP",9.98206081403876e-12,1.56676052875184,0.352,0.129,2.44350866666855e-07,"red_cell_1"
"red_cell_1.HLA-A",1.11432655091612e-11,1.17259167699793,0.466,0.202,2.72775996398757e-07,"red_cell_1"
"red_cell_1.LSP1",3.00540342953482e-11,2.47282456707879,0.199,0.045,7.35692705515829e-07,"red_cell_1"
"red_cell_1.CKAP4",3.76575292059745e-11,2.2744799144122,0.188,0.038,9.21818657433051e-07,"red_cell_1"
"red_cell_1.S100A6",4.6422300272752e-11,1.97263900589173,0.415,0.184,1.1363714883767e-06,"red_cell_1"
"red_cell_1.LTA4H",5.26627472182013e-11,2.31426595166667,0.25,0.073,1.28913138915435e-06,"red_cell_1"
"red_cell_1.EPSTI1",5.48139220299725e-11,3.27366536427335,0.097,0.005,1.3417899973717e-06,"red_cell_1"
"red_cell_1.S100A4",1.09310340147781e-10,2.30740089042667,0.301,0.11,2.67580781647752e-06,"red_cell_1"
"red_cell_1.EMB",1.25681041948758e-10,2.16031701238396,0.273,0.09,3.07654622586365e-06,"red_cell_1"
"red_cell_1.RGS2",1.31677245588922e-10,3.13526927698692,0.148,0.024,3.22332729477123e-06,"red_cell_1"
"red_cell_1.RAB31",1.59705012198712e-10,1.93592056267958,0.256,0.08,3.90941899361227e-06,"red_cell_1"
"red_cell_1.IFI44",1.71165466305075e-10,5.01259515373158,0.085,0.003,4.18995944968193e-06,"red_cell_1"
"red_cell_1.MMP8",3.61438690516953e-10,1.76397788549117,0.312,0.117,8.84765770516449e-06,"red_cell_1"
"red_cell_1.CRISP3",4.13016695814995e-10,2.67341242014855,0.25,0.082,1.01102356968553e-05,"red_cell_1"
"red_cell_1.BPI",5.13682563128258e-10,1.17476593456615,0.295,0.104,1.25744354628166e-05,"red_cell_1"
"red_cell_1.BRI3",6.81210717692229e-10,2.15442190435411,0.222,0.064,1.66753571583881e-05,"red_cell_1"
"red_cell_1.BIN2",9.49260149160618e-10,2.44833842689692,0.165,0.035,2.32369391913028e-05,"red_cell_1"
"red_cell_1.LILRB2",1.01059119383179e-09,2.20238209352237,0.153,0.03,2.47382618338083e-05,"red_cell_1"
"red_cell_1.MYH9",1.29672342989694e-09,1.77155058475727,0.267,0.092,3.17424928404472e-05,"red_cell_1"
"red_cell_1.LST1",1.47367111780205e-09,2.38596651692165,0.199,0.054,3.60739952926764e-05,"red_cell_1"
"red_cell_1.RTN3",1.5375954219128e-09,2.28851145873976,0.216,0.063,3.76387983330035e-05,"red_cell_1"
"red_cell_1.ZNF770",1.57852217487591e-09,3.70474944549863,0.091,0.007,3.86406443187873e-05,"red_cell_1"
"red_cell_1.ARPC5",1.99934300818696e-09,2.11032725348633,0.261,0.094,4.89419174974087e-05,"red_cell_1"
"red_cell_1.PTAFR",4.13014710105136e-09,3.15616884103133,0.108,0.014,0.000101101870886636,"red_cell_1"
"red_cell_1.GAPDH",4.24215018481076e-09,1.67566774671551,0.398,0.198,0.000103843594373983,"red_cell_1"
"red_cell_1.PADI4",5.64268885483482e-09,1.80836018603289,0.267,0.099,0.000138127380477501,"red_cell_1"
"red_cell_1.IFIT3",6.57386616857025e-09,2.00429020673442,0.091,0.009,0.000160921669940431,"red_cell_1"
"red_cell_1.HSH2D",6.87663808163708e-09,3.61281733160939,0.085,0.007,0.000168333223600394,"red_cell_1"
"red_cell_1.ADSS2",6.9250478199544e-09,2.08059122492192,0.182,0.049,0.000169518245584664,"red_cell_1"
"red_cell_1.NLRP12",7.38941194640253e-09,3.49547830049539,0.08,0.005,0.000180885415035988,"red_cell_1"
"red_cell_1.S100P",8.55719370154318e-09,1.46263622187688,0.261,0.094,0.000209471544620076,"red_cell_1"
"red_cell_1.AGTPBP1",8.70955640883638e-09,1.73409211155838,0.244,0.082,0.000213201231331906,"red_cell_1"
"red_cell_1.TPR",9.97955635072976e-09,1.95119728825601,0.182,0.049,0.000244289559909514,"red_cell_1"
"red_cell_1.GRN",1.13124482974877e-08,1.8990334369351,0.227,0.075,0.000276917421874201,"red_cell_1"
"red_cell_1.SAMD9L",1.14836389546272e-08,2.8391043627155,0.131,0.024,0.000281107997970319,"red_cell_1"
"red_cell_1.ARHGDIB",1.28705154470446e-08,1.68885345380544,0.347,0.162,0.000315057347628205,"red_cell_1"
"red_cell_1.ACTG1",1.41097107238418e-08,1.38533689680628,0.455,0.254,0.000345391608808923,"red_cell_1"
"red_cell_1.MYL12A",1.44056415654911e-08,1.4202918029939,0.341,0.15,0.000352635699881656,"red_cell_1"
"red_cell_1.PYGL",1.4978663849789e-08,2.19234247361521,0.182,0.05,0.000366662712378985,"red_cell_1"
"red_cell_1.ANXA3",1.62317996438744e-08,1.62306696696329,0.256,0.094,0.000397338223482401,"red_cell_1"
"red_cell_1.BASP1",1.67719866136644e-08,1.81695355013018,0.199,0.059,0.00041056146031589,"red_cell_1"
"red_cell_1.CYBA",1.85492188785155e-08,1.75758263961851,0.284,0.117,0.000454066328927182,"red_cell_1"
"red_cell_1.OSBPL8",2.30444109561374e-08,2.32959345516712,0.136,0.028,0.000564104135795286,"red_cell_1"
"red_cell_1.WDR1",2.32524379595417e-08,2.47609525716557,0.142,0.031,0.000569196428811621,"red_cell_1"
"red_cell_1.EMP3",2.57096619953071e-08,1.92197508261176,0.188,0.054,0.000629346815983123,"red_cell_1"
"red_cell_1.P2RY13",2.90871095317585e-08,3.06327169810025,0.114,0.019,0.000712023354227915,"red_cell_1"
"red_cell_1.CORO1A",2.96380286732548e-08,2.48836440755251,0.159,0.04,0.000725509303892605,"red_cell_1"
"red_cell_1.FCER1G",4.62861753741046e-08,2.23484308462102,0.188,0.057,0.00113303928698271,"red_cell_1"
"red_cell_1.LAPTM5",4.74901486477689e-08,1.52190329026997,0.233,0.083,0.00116251134874873,"red_cell_1"
"red_cell_1.CEACAM1",4.92388426937842e-08,2.51228606623098,0.159,0.042,0.00120531763030114,"red_cell_1"
"red_cell_1.PGD",5.26831789610152e-08,1.29475511234302,0.21,0.068,0.00128963153778669,"red_cell_1"
"red_cell_1.NCF1",5.36639993994888e-08,2.49926471665851,0.108,0.017,0.00131364104130009,"red_cell_1"
"red_cell_1.FCN1",6.01212286476719e-08,1.49005472012125,0.267,0.106,0.00147170755606636,"red_cell_1"
"red_cell_1.FYB1",6.99018609561388e-08,1.6798604096497,0.278,0.117,0.00171112765434532,"red_cell_1"
"red_cell_1.STMP1",8.46141541104024e-08,1.12321633159773,0.415,0.219,0.00207126987846854,"red_cell_1"
"red_cell_1.TPM3",1.05258358885521e-07,1.54724738935641,0.324,0.148,0.00257661936715866,"red_cell_1"
"red_cell_1.APOBR",1.07160009020637e-07,2.85230861323582,0.091,0.012,0.00262316986081617,"red_cell_1"
"red_cell_1.PARP14",1.08736710391634e-07,3.34052090022057,0.091,0.012,0.00266176593367681,"red_cell_1"
"red_cell_1.CDA",1.14930864314732e-07,2.26714757471428,0.159,0.043,0.00281339262756031,"red_cell_1"
"red_cell_1.RTN4",1.3617336693229e-07,1.76287024711909,0.17,0.049,0.00333338784913553,"red_cell_1"
"red_cell_1.HCST",1.39265152851438e-07,1.89819246906626,0.182,0.056,0.00340907167665036,"red_cell_1"
"red_cell_1.LAMTOR4",1.61961112086322e-07,2.15419765968146,0.17,0.05,0.00396464606276108,"red_cell_1"
"red_cell_1.IGSF6",1.75914644546157e-07,3.75249323019303,0.074,0.007,0.00430621458384539,"red_cell_1"
"red_cell_1.APOBEC3A",1.8416759994658e-07,3.49577817620551,0.068,0.005,0.00450823867909234,"red_cell_1"
"red_cell_1.HLA-E",1.84297670215273e-07,1.59114529814528,0.233,0.089,0.00451142266919967,"red_cell_1"
"red_cell_1.COTL1",1.98303079258586e-07,1.17782424267695,0.188,0.059,0.00485426107717093,"red_cell_1"
"red_cell_1.S100A11",2.05606906866422e-07,1.77731710834529,0.239,0.094,0.00503305147318314,"red_cell_1"
"red_cell_1.HK3",2.2876697755063e-07,2.59473257750588,0.114,0.023,0.00559998684346187,"red_cell_1"
"red_cell_1.MEGF9",2.4593659844402e-07,1.38043152116216,0.239,0.092,0.00602028199331116,"red_cell_1"
"red_cell_1.IL17RA",2.46768357955998e-07,1.42293968943656,0.165,0.047,0.00604064263440488,"red_cell_1"
"red_cell_1.ITGAM",2.80665423565312e-07,2.1524001780192,0.188,0.063,0.00687040890345526,"red_cell_1"
"red_cell_1.PGGT1B",2.81864518453858e-07,6.38933708088054,0.045,0,0.006899761547232,"red_cell_1"
"red_cell_1.SPI1",3.01091825937437e-07,1.79764537186249,0.148,0.038,0.00737042680712252,"red_cell_1"
"red_cell_1.YWHAZ",3.03443238317917e-07,1.67025754305323,0.233,0.09,0.00742798703078428,"red_cell_1"
"red_cell_1.TKT",3.16504685365285e-07,1.71652809794216,0.278,0.123,0.00774771819305682,"red_cell_1"
"red_cell_1.TTC14",3.18896276288781e-07,3.2387739879009,0.091,0.014,0.00780626194727307,"red_cell_1"
"red_cell_1.HLA-C",3.47555586695826e-07,1.60126318404562,0.29,0.136,0.00850781320672713,"red_cell_1"
"red_cell_1.HLA-DRB1",3.6848921172924e-07,2.46503158040141,0.091,0.014,0.00902024741392006,"red_cell_1"
"red_cell_1.IFITM2",4.35705262466008e-07,1.72538180586797,0.267,0.118,0.0106656291199054,"red_cell_1"
"red_cell_1.ADAM8",4.56210151619232e-07,3.02638993677011,0.085,0.012,0.0111675683014872,"red_cell_1"
"red_cell_1.PLSCR1",4.58956206709254e-07,1.64065399931651,0.17,0.052,0.0112347889840358,"red_cell_1"
"red_cell_1.BAZ2B",4.6194999807273e-07,1.98348997727317,0.205,0.075,0.0113080740028224,"red_cell_1"
"red_cell_1.EHD1",4.69962178840892e-07,1.89303790830931,0.108,0.021,0.0115042041758462,"red_cell_1"
"red_cell_1.IFI44L",6.00017823041641e-07,3.96180485387758,0.051,0.002,0.0146878362902363,"red_cell_1"
"red_cell_1.CLEC12A",6.57878330514723e-07,1.42898288681017,0.142,0.038,0.0161042036526699,"red_cell_1"
"red_cell_1.RBL2",6.65812109014872e-07,2.44924196062724,0.136,0.037,0.0162984146165751,"red_cell_1"
"red_cell_1.TMSB4X",6.70270790106629e-07,1.49099812780002,0.653,0.501,0.0164075586710202,"red_cell_1"
"red_cell_1.C9orf78",6.78665459053445e-07,0.585091883845363,0.756,0.574,0.0166130517721693,"red_cell_1"
"red_cell_1.PLEC",7.43122367644834e-07,3.52856665330647,0.074,0.009,0.0181908924375779,"red_cell_1"
"red_cell_1.JAML",7.54652678543431e-07,3.47400144743609,0.074,0.009,0.0184731429180647,"red_cell_1"
"red_cell_1.PRAM1",7.82802627479095e-07,1.95581168630916,0.153,0.045,0.0191622255180608,"red_cell_1"
"red_cell_1.SAFB2",7.84237444351514e-07,2.5857935875647,0.074,0.009,0.0191973484002807,"red_cell_1"
"red_cell_1.ITGB2-AS1",8.34898247037394e-07,3.51663282512051,0.068,0.007,0.0204374741892284,"red_cell_1"
"red_cell_1.CALM1",1.05900864431218e-06,1.58909999779479,0.324,0.17,0.0259234726041179,"red_cell_1"
"red_cell_1.TSPO",1.18436839996071e-06,1.90667418154254,0.358,0.197,0.0289921540626383,"red_cell_1"
"red_cell_1.PLBD1",1.22050284087176e-06,1.57744053842805,0.233,0.099,0.0298766890416997,"red_cell_1"
"red_cell_1.QPCT",1.23972196049853e-06,3.38242973989702,0.085,0.014,0.0303471538710435,"red_cell_1"
"red_cell_1.AOAH",1.26036797946687e-06,2.46329041985958,0.102,0.021,0.0308525477693696,"red_cell_1"
"red_cell_1.OLR1",1.26855380367326e-06,1.63045824818082,0.136,0.037,0.0310529285601178,"red_cell_1"
"red_cell_1.SELL",1.32407745342055e-06,2.37874939138066,0.148,0.043,0.0324120919822816,"red_cell_1"
"red_cell_1.RHOA",1.38486286727227e-06,1.49880710678396,0.278,0.132,0.033900058127958,"red_cell_1"
"red_cell_1.GNAI2",1.54727057067192e-06,1.61328240852996,0.193,0.071,0.037875636299478,"red_cell_1"
"red_cell_1.SVIL",1.61096574575876e-06,1.78057748164733,0.148,0.043,0.0394348304904286,"red_cell_1"
"red_cell_1.PLP2",1.62724730777683e-06,1.92334561915321,0.131,0.035,0.039833386847069,"red_cell_1"
"red_cell_1.GNG2",1.63586431031561e-06,2.85305427422064,0.097,0.019,0.0400443224522157,"red_cell_1"
"red_cell_1.IFI16",1.76040636228196e-06,1.89740198909684,0.142,0.042,0.0430929873423001,"red_cell_1"
"red_cell_1.RFLNB",1.81431209773995e-06,1.53963898679007,0.216,0.087,0.0444125458405763,"red_cell_1"
"EEP.CAMP",4.95468865195478e-20,1.6736910124053,0.63,0.194,1.21285823511201e-15,"EEP"
"EEP.IFI6",3.27097648573597e-18,4.29457138349661,0.319,0.043,8.00702333943309e-14,"EEP"
"EEP.ISG15",3.80626221708396e-17,4.23658758362137,0.341,0.06,9.31734928119983e-13,"EEP"
"EEP.SLC35F1",1.10850767786244e-16,1.67392875419427,0.674,0.317,2.71351594463946e-12,"EEP"
"EEP.IFI44L",2.11458322014141e-14,5.65143049779111,0.181,0.006,5.17628826458417e-10,"EEP"
"EEP.LYZ",4.98702798314838e-12,1.36789509186633,0.783,0.503,1.22077457999489e-07,"EEP"
"EEP.S100A9",2.656237992276e-11,0.503889327884583,0.942,0.663,6.50220498129242e-07,"EEP"
"EEP.B2M",2.24385046600998e-10,0.636826659101575,0.971,0.96,5.49272155574583e-06,"EEP"
"EEP.MX1",7.79269855836987e-10,3.69852616198968,0.145,0.011,1.90757468010336e-05,"EEP"
"EEP.RPS29",3.3724773593997e-09,0.595820138343399,0.971,0.966,8.25548732807454e-05,"EEP"
"EEP.S100A12",1.06043479267103e-08,1.20172723903091,0.536,0.257,0.000259583832897942,"EEP"
"EEP.RASAL2",1.2975948653889e-08,1.88003425673086,0.319,0.109,0.000317638247098549,"EEP"
"EEP.AC099560.1",5.9033512045861e-08,0.527173338812776,0.899,0.846,0.00144508134137063,"EEP"
"EEP.RPS18",6.66076059725594e-08,0.535536020193658,0.949,0.931,0.00163048758660228,"EEP"
"EEP.GAPDH",9.18691462887322e-08,0.627446795835803,0.935,0.949,0.00224886483200187,"EEP"
"EEP.HMGB1",1.33134828134589e-07,0.622182522825363,0.92,0.891,0.00325900745790659,"EEP"
"EEP.HLA-B",1.75502983586863e-07,0.769508077045455,0.833,0.789,0.00429613753522282,"EEP"
"EEP.AC068631.3",3.12980422141149e-07,1.7917913164252,0.297,0.111,0.00766144775359319,"EEP"
"EEP.OAS1",8.16898512568907e-07,5.1287931191276,0.08,0.003,0.0199968586891743,"EEP"
"pro_B.S100A8",2.10680716128548e-37,2.45008189822019,0.971,0.735,5.15725325011072e-33,"pro_B"
"pro_B.DNTT",2.10278251894208e-33,1.6214436099994,0.939,0.682,5.14740132811831e-29,"pro_B"
"pro_B.IGLL1",1.00284254560655e-32,2.22443963638484,0.838,0.393,2.45485826739029e-28,"pro_B"
"pro_B.S100A9",3.51903943933068e-25,2.30986337769106,0.928,0.701,8.61425664353757e-21,"pro_B"
"pro_B.TOP2B",1.73729341871071e-24,1.69775280129352,0.878,0.626,4.25272055966195e-20,"pro_B"
"pro_B.RPS29",3.81766965528595e-24,0.939688954002934,0.989,0.948,9.34527354917447e-20,"pro_B"
"pro_B.VPREB3",2.98908701491309e-21,1.64049932200507,0.813,0.37,7.31698610380576e-17,"pro_B"
"pro_B.CAMP",3.04829540238298e-21,2.67962562362012,0.586,0.19,7.46192231549331e-17,"pro_B"
"pro_B.CD74",1.49599561402771e-19,0.946887882181215,1,0.972,3.66204766357844e-15,"pro_B"
"pro_B.AKAP12",3.49148544265433e-18,2.26411199364697,0.554,0.185,8.54680721507354e-14,"pro_B"
"pro_B.VPREB1",8.85386455061817e-18,1.22089200388104,0.899,0.64,2.16733750334582e-13,"pro_B"
"pro_B.HLA-B",1.0657441962878e-16,0.822534541542088,0.921,0.839,2.60883521809291e-12,"pro_B"
"pro_B.LYZ",6.55217239110129e-16,2.10416884229638,0.687,0.384,1.60390627961768e-11,"pro_B"
"pro_B.B2M",8.54601308298935e-16,0.655800698125057,0.989,0.976,2.09197854258496e-11,"pro_B"
"pro_B.CD9",1.84175698159731e-15,2.34787020494627,0.536,0.223,4.50843691525206e-11,"pro_B"
"pro_B.LTF",2.4692161332197e-15,2.58846619850859,0.604,0.28,6.0443941725085e-11,"pro_B"
"pro_B.S100A12",2.52646059220556e-15,2.98471345943768,0.496,0.19,6.18452288365998e-11,"pro_B"
"pro_B.CMTM8",9.98934300738353e-15,3.16287315789015,0.36,0.066,2.44529127477741e-10,"pro_B"
"pro_B.ARHGDIB",1.42315139224639e-14,0.723507349138296,0.921,0.844,3.48373229307993e-10,"pro_B"
"pro_B.MX1",3.82088162128586e-14,4.35104639030189,0.317,0.047,9.35313612074565e-10,"pro_B"
"pro_B.XIST",1.19943740568272e-13,1.09590594561581,0.428,0.1,2.93610282537073e-09,"pro_B"
"pro_B.MYB",2.68982204129397e-13,1.64725108226699,0.637,0.374,6.58441537488351e-09,"pro_B"
"pro_B.XBP1",2.82110364952242e-13,1.41173471027325,0.719,0.455,6.90577962366594e-09,"pro_B"
"pro_B.RAG1",2.80614639840347e-12,1.94329642890651,0.424,0.137,6.86916576865185e-08,"pro_B"
"pro_B.HLA-DRB1",3.21079982349379e-12,1.30826938931447,0.727,0.545,7.85971688793045e-08,"pro_B"
"pro_B.SLC35F1",3.87660769288152e-12,1.84618364354809,0.457,0.175,9.48954797140468e-08,"pro_B"
"pro_B.IFI6",7.27075903431481e-12,3.74056592031069,0.277,0.043,1.77980910400992e-07,"pro_B"
"pro_B.RPLP2",1.18545647389302e-11,0.534687311737534,0.978,0.972,2.90187890244273e-07,"pro_B"
"pro_B.HLA-DRA",1.22024340985002e-11,0.742421563454741,0.96,0.896,2.98703384297186e-07,"pro_B"
"pro_B.RAG2",3.9557569834556e-11,1.73908401578036,0.428,0.161,9.68329751980096e-07,"pro_B"
"pro_B.CD81",1.14698824901033e-10,1.37640455978957,0.622,0.384,2.80771253475238e-06,"pro_B"
"pro_B.HLA-C",1.21663382461971e-10,1.09086361899931,0.741,0.602,2.97819793928658e-06,"pro_B"
"pro_B.LCN2",1.92637220620676e-10,2.96003114132883,0.363,0.118,4.71556652357352e-06,"pro_B"
"pro_B.TMSB10",2.98775589447481e-10,0.699893136671813,0.953,0.976,7.31372765408489e-06,"pro_B"
"pro_B.ISG15",1.58454845210001e-09,2.97754646662853,0.306,0.09,3.87881615589561e-05,"pro_B"
"pro_B.ID3",2.85637597530477e-09,3.3428008422401,0.234,0.043,6.99212274994854e-05,"pro_B"
"pro_B.MNDA",2.87446437707701e-09,2.48141701542185,0.367,0.142,7.03640134864682e-05,"pro_B"
"pro_B.HLA-A",3.16875138956701e-09,0.939723196172757,0.777,0.64,7.75678652652109e-05,"pro_B"
"pro_B.DEFA3",7.18148210577467e-09,1.71374387145969,0.698,0.469,0.000175795500467258,"pro_B"
"pro_B.XAF1",8.56711420496303e-09,1.85385262507191,0.424,0.209,0.00020971438862329,"pro_B"
"pro_B.GAPDH",9.87262293015419e-09,0.768065237790474,0.896,0.839,0.000241671936707245,"pro_B"
"pro_B.OAS1",1.89657429517944e-08,3.72791680858548,0.18,0.019,0.000464262421716976,"pro_B"
"pro_B.IGLC2",2.04963593611575e-08,1.45142568018819,0.054,0.232,0.000501730380801774,"pro_B"
"pro_B.EPSTI1",3.13091371113206e-08,3.42320504873997,0.201,0.033,0.000766416367348017,"pro_B"
"pro_B.MPP1",1.58235591738825e-07,1.42764836502993,0.46,0.261,0.00387344905017469,"pro_B"
"pro_B.LAPTM5",1.91967950330925e-07,0.604213383530301,0.86,0.754,0.00469918345615071,"pro_B"
"pro_B.PLSCR1",2.08710068993432e-07,1.91083454704659,0.353,0.171,0.00510901377889023,"pro_B"
"pro_B.MEF2C",2.49647198386505e-07,0.989036511620345,0.651,0.488,0.00611111376930326,"pro_B"
"pro_B.MMP9",2.68049532953765e-07,3.69213653618496,0.176,0.028,0.00656158451717521,"pro_B"
"pro_B.HLA-DPB1",2.80820230510975e-07,0.904679589823049,0.716,0.588,0.00687419842267815,"pro_B"
"pro_B.PSME1",3.05437741569174e-07,1.06018104123308,0.673,0.573,0.00747681047587181,"pro_B"
"pro_B.RPS21",5.39536661644059e-07,0.616573143134875,0.874,0.886,0.0132073179403849,"pro_B"
"pro_B.ARPP21",5.61910756368385e-07,1.30908678648245,0.446,0.251,0.0137550134051417,"pro_B"
"pro_B.LEF1",6.17540346648811e-07,1.38081815200597,0.263,0.085,0.0151167701456162,"pro_B"
"pro_B.P4HA2",6.34431602866535e-07,2.78044914651775,0.133,0.009,0.0155302512065699,"pro_B"
"pro_B.EBF1",6.55160007179806e-07,1.00863946209102,0.457,0.237,0.0160376618157545,"pro_B"
"pro_B.SUSD3",8.55903872123956e-07,2.30060918007435,0.245,0.081,0.0209516708857223,"pro_B"
"pro_B.TKT",1.14678476005318e-06,0.7897087539529,0.73,0.63,0.0280721441413417,"pro_B"
"basophil.S100A8",3.79572951422712e-14,0.979697795853745,0.977,0.765,9.29156627787656e-10,"basophil"
"basophil.IFI6",7.00431445849087e-14,5.11161722086787,0.271,0.024,1.71458613629398e-09,"basophil"
"basophil.S100A9",4.07839591245039e-13,1.03980289129272,0.925,0.713,9.9835053540873e-09,"basophil"
"basophil.ISG15",3.35731927214487e-12,4.14690612070569,0.308,0.056,8.21838184628342e-08,"basophil"
"basophil.CAMP",6.43457135574628e-12,1.20876352918461,0.594,0.247,1.57511872217313e-07,"basophil"
"basophil.CSF2RB",3.15195989563458e-10,1.69231812309905,0.669,0.414,7.7156826285239e-06,"basophil"
"basophil.XIST",1.40752056381462e-09,1.83060200318585,0.316,0.076,3.44546958816181e-05,"basophil"
"basophil.XAF1",1.93183097303706e-09,1.99785930769103,0.398,0.139,4.72892903889743e-05,"basophil"
"basophil.S100A6",7.68464720623050e-09,1.16544508002121,0.774,0.57,0.000188112478961316,"basophil"
"basophil.S100A11",8.30794493649752e-09,1.95577248944642,0.489,0.235,0.000203370184100523,"basophil"
"basophil.BIN2",9.52060733805922e-09,1.28258615752075,0.586,0.323,0.000233054947028352,"basophil"
"basophil.HLA-A",9.78218454716444e-09,0.891183137131593,0.835,0.633,0.000239458095530038,"basophil"
