,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Suclg2,9.17031528665453e-26,-0.763119543295097,0.312,0.602,1.50521555115148e-21
Got1,1.11420720501295e-25,-1.05819002097447,0.219,0.49,1.82885970630826e-21
Ptprf,1.26683978655867e-25,-1.62876614482962,0.075,0.303,2.0793908256574e-21
Csnk2a1,1.30257087205054e-25,-1.52773845354181,0.075,0.302,2.13803982938376e-21
Rpl35a,1.37726718355336e-25,-0.664599321374219,0.644,0.845,2.26064635508449e-21
Hnrnpf,2.05152574484677e-25,-0.785111198485028,0.261,0.549,3.36737435759149e-21
Efr3a,2.22578441161104e-25,-2.73502671057517,0.026,0.224,3.65340253321835e-21
Pcmtd1,3.00081233591433e-25,-1.15547833211743,0.107,0.348,4.92553336816978e-21
Aldh1a7,3.12457788442088e-25,-1.30311264768299,0.168,0.412,5.12868213948843e-21
Qk,3.48547868998444e-25,-2.23138845302358,0.043,0.25,5.72106472174046e-21
Slc38a2,3.56972509836001e-25,-1.95827024155478,0.045,0.255,5.85934677644812e-21
Slc25a39,3.77249567165487e-25,-0.937410297454585,0.249,0.525,6.1921743954543e-21
Eif5,4.00961010839903e-25,-0.900106215901606,0.251,0.527,6.58137403192617e-21
Sec14l2,4.53839442826252e-25,-0.759880980534569,0.366,0.654,7.44932061455009e-21
Srrm2,4.9604332071305e-25,-1.5784181319134,0.065,0.284,8.142055066184e-21
Adi1,5.53021304883462e-25,-1.65661909792454,0.073,0.295,9.07729169835715e-21
Eif4b,5.64653743754453e-25,-1.5680428258302,0.087,0.312,9.26822654998558e-21
Srsf2,5.88012103923166e-25,-1.30843522780173,0.142,0.387,9.65163067379484e-21
Atp2a2,5.93064685348972e-25,-1.48996613929265,0.097,0.327,9.73456374531803e-21
Nedd4,5.94250809197803e-25,-1.86802942580548,0.053,0.266,9.75403278217273e-21
Dlc1,6.79698203220675e-25,-3.03945764219876,0.034,0.23,1.11565663076642e-20
Rbm47,7.25059408021242e-25,-2.18201234154491,0.049,0.256,1.19011251232607e-20
Jund,7.2625458972677e-25,-1.11857488889979,0.196,0.462,1.19207428357752e-20
