,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
EIF2A,0.483418356215883,-0.138768939461984,0.815,0.677,1
M6PR,0.494824678891931,-0.160010555934298,0.832,0.711,1
ZBED3,0.50090178664814,-0.391496054635378,0.656,0.534,1
UQCRC2,0.50336534091471,-0.224597275612004,0.904,0.844,1
CCNL2,0.503535702467597,-0.186378194934156,0.751,0.605,1
RSF1,0.505420842422368,-0.637634908242391,0.65,0.501,1
FGFR1OP2,0.507063425861881,-0.322397341839447,0.76,0.598,1
ADPGK,0.517512771664727,-0.442203463706426,0.515,0.419,1
EIF4G3,0.518231064745265,-0.463171935022266,0.67,0.519,1
BRK1,0.518368433342437,-0.113276719640901,0.849,0.789,1
SMC3,0.519180288919976,-0.44465560605548,0.722,0.568,1
EIF4E2,0.521490909344842,-0.264961376872156,0.739,0.594,1
NPC2,0.528129235553077,-0.261034925967552,0.73,0.602,1
NANS,0.528161279778637,-0.31667247083319,0.601,0.467,1
RNF181,0.53409942478153,-0.205102225286901,0.775,0.639,1
FERMT3,0.53733240627727,-0.362517012476467,0.61,0.482,1
SEPTIN11,0.543801596554,-0.359684351105117,0.691,0.542,1
SPOP,0.551535353227982,-0.320533921559952,0.692,0.56,1
MAPKAP1,0.55842768707536,-0.33667045167701,0.708,0.55,1
CS,0.561834457758041,-0.269402787382871,0.751,0.602,1
SAR1B,0.571584702905736,-0.613073221508151,0.516,0.408,1
ANAPC11,0.583115350458271,-0.122884529144025,0.834,0.744,1
DCUN1D1,0.590980967522175,-0.595976153360101,0.526,0.416,1
GLYR1,0.593481071883412,-0.414193970530237,0.692,0.539,1
CHCHD3,0.594266157032768,-0.171339406483571,0.783,0.663,1
SLC25A33,0.604273295253188,-0.470889102773309,0.567,0.437,1
DAZAP1,0.6084926894459,-0.227993204850102,0.749,0.599,1
